movieId,releaseDate,Certification,title,genres,Main_director,Duration
4202,12 October 1972 (UK),18,Fuzz (1972),Drama,Richard A. Colla,1h 32min
4203,11 October 1991 (UK),15,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,Simon Wincer,1h 38min
4204,16 September 1983 (UK),18,Losin' It (1983),Comedy,Curtis Hanson,1h 40min
4205,24 May 1991 (UK),15,Mermaids (1990),Comedy|Drama|Romance,Richard Benjamin,1h 50min
4207,28 June 1991 (UK),15,Navy Seals (1990),Action|Adventure|War,Lewis Teague,1h 53min
4210,24 February 1989 (UK),18,Manhunter (1986),Action|Crime|Drama|Horror|Thriller,Michael Mann,2h
4211,11 January 1991 (UK),15,Reversal of Fortune (1990),Drama,Barbet Schroeder,1h 51min
4212,24 October 1978 (UK),A,Death on the Nile (1978),Crime|Mystery,John Guillermin,2h 20min
4214,10 August 1984 (USA),18,Revenge of the Nerds (1984),Comedy,Jeff Kanew,1h 30min
4215,10 July 1987 (USA),15,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy,Joe Roth,1h 28min
4217,9 July 1997 (USA),PG,4 Little Girls (1997),Documentary,Spike Lee,1h 42min
4218,9 October 1987 (UK),18,River's Edge (1986),Crime|Drama,Tim Hunter,1h 39min
4219,12 April 1985 (USA),PG,Girls Just Want to Have Fun (1985),Comedy,Alan Metter,1h 30min
4220,30 August 1974 (USA),X,"Longest Yard, The (1974)",Comedy,Robert Aldrich,2h 1min
4221,27 March 1992 (UK),15,Necessary Roughness (1991),Comedy,Stan Dragoti,1h 48min
4223,16 March 2001 (UK),15,Enemy at the Gates (2001),Drama|War,Jean-Jacques Annaud,2h 11min
4224,27 April 2001 (UK),18,Exit Wounds (2001),Action|Thriller,Andrzej Bartkowiak,1h 41min
4225,11 May 2001 (UK),12,"Dish, The (2001)",Comedy,Rob Sitch,1h 41min
4226,20 October 2000 (UK),15,Memento (2000),Mystery|Thriller,Christopher Nolan,1h 53min
4228,24 August 2001 (UK),15,Heartbreakers (2001),Comedy|Crime|Romance,David Mirkin,2h 3min
4229,15 June 2001 (UK),15,Say It Isn't So (2001),Comedy|Romance,J.B. Rogers,1h 35min
4231,20 July 2001 (UK),12,Someone Like You (2001),Comedy|Romance,Tony Goldwyn,1h 37min
4232,13 April 2001 (UK),U,Spy Kids (2001),Action|Adventure|Children|Comedy,Robert Rodriguez,1h 28min
4233,30 March 2001 (USA),15,Tomcats (2001),Comedy,Gregory Poirier,1h 35min
4234,20 April 2001 (UK),15,"Tailor of Panama, The (2001)",Drama|Thriller,John Boorman,1h 49min
4235,18 May 2001 (UK),18,Amores Perros (Love's a Bitch) (2000),Drama|Thriller,Alejandro G. Iñárritu,2h 34min
4236,15 April 2000 (USA),R,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary,David Shapiro,1h 33min
4237,7 July 2000 (France),U,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",Documentary,Agnès Varda,1h 22min
4238,4 May 2001 (UK),15,Along Came a Spider (2001),Action|Crime|Mystery|Thriller,Lee Tamahori,1h 44min
4239,25 May 2001 (UK),18,Blow (2001),Crime|Drama,Ted Demme,2h 4min
4240,8 February 2002 (UK),PG-13,Just Visiting (2001),Comedy|Fantasy,Jean-Marie Poiré,1h 28min
4241,13 July 2001 (UK),U,Pokémon 3: The Movie (2001),Animation|Children,Kunihiko Yuyama,1h 33min
4242,19 January 2001 (UK),18,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller,Bill Eagles,1h 26min
4243,30 March 2001 (USA),PG,Brigham City (2001),Crime|Drama|Mystery,Richard Dutcher,1h 59min
4246,13 April 2001 (UK),15,Bridget Jones's Diary (2001),Comedy|Drama|Romance,Sharon Maguire,1h 37min
4247,20 July 2001 (UK),12,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance,Dennie Gordon,1h 31min
4248,24 August 2001 (UK),PG,Josie and the Pussycats (2001),Comedy,Harry Elfont,1h 38min
4251,24 November 2000 (UK),18,Chopper (2000),Drama|Thriller,Andrew Dominik,1h 34min
4252,21 September 2001 (UK),PG,"Circle, The (Dayereh) (2000)",Drama,Jafar Panahi,1h 30min
4254,24 August 2001 (UK),PG,Crocodile Dundee in Los Angeles (2001),Comedy|Drama,Simon Wincer,1h 32min
4255,20 April 2001 (USA),18,Freddy Got Fingered (2001),Comedy,Tom Green,1h 27min
4256,21 September 2001 (UK),18,"Center of the World, The (2001)",Drama,Wayne Wang,1h 28min
4259,8 September 2000 (UK),12,"Luzhin Defence, The (2000)",Drama|Romance,Marleen Gorris,1h 49min
4260,20 April 2001 (USA),15,"Visit, The (2000)",Drama,Jordan Walker-Pearlman,1h 47min
4262,10 February 1984 (UK),18,Scarface (1983),Action|Crime|Drama,Brian De Palma,2h 50min
4263,6 June 1963 (UK),X,Days of Wine and Roses (1962),Drama,Blake Edwards,1h 57min
4265,5 October 2001 (UK),PG,Driven (2001),Action|Thriller,Renny Harlin,1h 56min
4267,20 April 2001 (UK),15,One Night at McCool's (2001),Comedy,Harald Zwart,1h 33min
4268,29 June 2001 (UK),15,Town & Country (2001),Comedy,Peter Chelsom,1h 44min
4270,18 May 2001 (UK),12,"Mummy Returns, The (2001)",Action|Adventure|Comedy|Thriller,Stephen Sommers,2h 10min
4273,20 April 2001 (UK),15,Under the Sand (2000),Drama,François Ozon,1h 32min
4275,27 December 1983 (UK),PG,Krull (1983),Action|Adventure|Fantasy|Sci-Fi,Peter Yates,1h 56min
4276,22 November 1985 (UK),15,Lost in America (1985),Comedy,Albert Brooks,1h 31min
4278,28 March 1935 (Germany),E,Triumph of the Will (Triumph des Willens) (1934),Documentary,Leni Riefenstahl,1h 54min
4280,March 1983 (UK),15,"World According to Garp, The (1982)",Comedy|Drama|Romance,George Roy Hill,2h 16min
4282,10 September 1970 (UK),X,Fellini Satyricon (1969),Drama|Fantasy,Federico Fellini,2h 9min
4284,2 May 1966 (UK),U,Frankie and Johnny (1966),Comedy,Frederick De Cordova,1h 27min
4285,17 January 1992 (UK),15,Frankie and Johnny (1991),Comedy|Romance,Garry Marshall,1h 58min
4289,1981 (UK),X,"City of Women, The (Città delle donne, La) (1980)",Comedy|Drama,Federico Fellini,2h 19min
4290,7 February 1992 (UK),15,For the Boys (1991),Comedy|Drama|Musical,Mark Rydell,2h 18min
4291,27 March 1981 (UK),AA,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime,Colin Higgins,1h 49min
4292,2 March 1979 (USA),AA,Norma Rae (1979),Drama,Martin Ritt,1h 54min
4293,9 August 1985 (USA),PG,Summer Rental (1985),Comedy,Carl Reiner,1h 27min
4294,26 October 1953 (UK),U,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical,Roy Rowland,1h 29min
4296,9 March 1971 (UK),AA,Love Story (1970),Drama|Romance,Arthur Hiller,1h 40min
4297,25 December 1987 (Sweden),15,Pelle the Conqueror (Pelle erobreren) (1987),Drama,Bille August,2h 37min
4298,June 1955 (UK),12,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller,Jules Dassin,1h 58min
4299,31 August 2001 (UK),PG,"Knight's Tale, A (2001)",Action|Comedy|Romance,Brian Helgeland,2h 12min
4300,27 April 2001 (UK),15,Bread and Roses (2000),Drama,Ken Loach,1h 50min
4304,7 September 2001 (UK),15,Startup.com (2001),Documentary,Chris Hegedus,1h 47min
4305,31 August 2001 (UK),15,Angel Eyes (2001),Romance|Thriller,Luis Mandoki,1h 42min
4306,29 June 2001 (UK),U,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance,Andrew Adamson,1h 30min
4307,6 September 2000 (France),R,"Fast Food, Fast Women (2000)",Comedy|Romance,Amos Kollek,1h 35min
4308,7 September 2001 (UK),12,Moulin Rouge (2001),Drama|Musical|Romance,Baz Luhrmann,2h 7min
4310,1 June 2001 (UK),12,Pearl Harbor (2001),Action|Drama|Romance|War,Michael Bay,3h 3min
4312,15 December 1999 (France),PG,Himalaya (Himalaya - l'enfance d'un chef) (1999),Adventure|Drama,Eric Valli,1h 48min
4313,8 December 2000 (UK),12,"Man Who Cried, The (2000)",Drama,Sally Potter,1h 40min
4316,31 December 1978 (USA),A,Ice Castles (1978),Drama,Donald Wrye,1h 48min
4317,13 November 1992 (USA),15,Love Potion #9 (1992),Comedy|Romance,Dale Launer,1h 32min
4321,18 October 1991 (UK),12,City Slickers (1991),Comedy|Western,Ron Underwood,1h 53min
4322,21 July 1989 (UK),,Eight Men Out (1988),Drama,John Sayles,1h 59min
4323,3 December 1959 (UK),U,"Horse Soldiers, The (1959)",Adventure|War|Western,John Ford,2h
4325,25 January 1961 (Italy),12,"Night, The (Notte, La) (1960)",Drama,Michelangelo Antonioni,2h 2min
4326,5 May 1989 (UK),18,Mississippi Burning (1988),Crime|Drama|Thriller,Alan Parker,2h 8min
4327,14 April 1961 (UK),U,"Magnificent Seven, The (1960)",Adventure|Western,John Sturges,2h 8min
4329,20 July 1959 (UK),PG,Rio Bravo (1959),Western,Howard Hawks,2h 21min
4333,24 June 1988 (UK),15,Throw Momma from the Train (1987),Comedy|Crime,Danny DeVito,1h 28min
4334,6 April 2001 (UK),15,Yi Yi (2000),Drama,Edward Yang,2h 53min
4337,20 December 1966 (USA),12,"Sand Pebbles, The (1966)",Drama|Romance|War,Robert Wise,3h 2min
4338,13 February 1950 (Brazil),U,Twelve O'Clock High (1949),Drama|War,Henry King,2h 12min
4339,13 August 1965 (UK),PG,Von Ryan's Express (1965),Action|Adventure|Drama|War,Mark Robson,1h 57min
4340,2 November 2001 (UK),12,"Animal, The (2001)",Comedy,Luke Greenfield,1h 24min
4342,18 April 2000 (USA),PG,Big Eden (2000),Drama|Romance,Thomas Bezucha,1h 58min
4343,22 June 2001 (UK),PG,Evolution (2001),Comedy|Sci-Fi,Ivan Reitman,1h 41min
4344,27 July 2001 (UK),15,Swordfish (2001),Action|Crime|Drama,Dominic Sena,1h 39min
4345,29 June 2001 (USA),18,"Anniversary Party, The (2001)",Drama,Alan Cumming,1h 55min
4347,31 May 2002 (UK),PG,Divided We Fall (Musíme si pomáhat) (2000),Comedy|Drama,Jan Hrebejk,2h
4349,18 September 1970 (UK),X,Catch-22 (1970),Comedy|War,Mike Nichols,2h 2min
4350,TV Movie 3 October 1997,,Forgotten Silver (1996),Comedy|Documentary,Costa Botes,53min
4351,22 November 1991 (UK),R,Point Break (1991),Action|Crime|Thriller,Kathryn Bigelow,2h 2min
4353,23 March 1984 (UK),18,Uncommon Valor (1983),Action|War,Ted Kotcheff,1h 45min
4354,30 October 1992 (UK),18,Unlawful Entry (1992),Crime|Thriller,Jonathan Kaplan,1h 51min
4355,31 January 1986 (USA),15,Youngblood (1986),Action|Drama,Peter Markle,1h 50min
4356,31 December 1953 (UK),U,Gentlemen Prefer Blondes (1953),Comedy|Musical|Romance,Howard Hawks,1h 31min
4357,20 November 1953 (USA),U,How to Marry a Millionaire (1953),Comedy|Drama|Romance,Jean Negulesco,1h 35min
4359,29 July 1955 (UK),A,"Seven Year Itch, The (1955)",Comedy,Billy Wilder,1h 45min
4361,28 April 1983 (UK),15,Tootsie (1982),Comedy|Romance,Sydney Pollack,1h 56min
4366,19 October 2001 (UK),U,Atlantis: The Lost Empire (2001),Adventure|Animation|Children|Fantasy,Gary Trousdale,1h 35min
4367,6 July 2001 (UK),PG-13,Lara Croft: Tomb Raider (2001),Action|Adventure,Simon West,1h 40min
4368,27 July 2001 (UK),PG,Dr. Dolittle 2 (2001),Comedy,Steve Carr,1h 27min
4369,14 September 2001 (UK),15,"Fast and the Furious, The (2001)",Action|Crime|Thriller,Rob Cohen,1h 46min
4370,21 September 2001 (UK),12,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,Steven Spielberg,2h 26min
4371,23 November 2001 (UK),15,Baby Boy (2001),Crime|Drama,John Singleton,2h 10min
4372,21 September 2001 (UK),12,Crazy/Beautiful (2001),Drama|Romance,John Stockwell,1h 39min
4373,29 June 2001 (USA),15,Pootie Tang (2001),Comedy,Louis C.K.,1h 21min
4374,10 October 2001 (France),R,Let It Snow (1999),Comedy|Romance,Adam Marcus,1h 30min
4378,12 January 2001 (UK),18,Sexy Beast (2000),Crime|Drama,Jonathan Glazer,1h 29min
4380,29 June 2001 (UK),15,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",Drama|Romance,Tom Tykwer,2h 15min
4381,17 May 2002 (UK),15,"Closet, The (Placard, Le) (2001)",Comedy,Francis Veber,1h 24min
4383,8 June 2001 (UK),15,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",Crime|Drama|Mystery|Thriller,Mathieu Kassovitz,1h 46min
4384,27 September 2000 (Belgium),,Lumumba (2000),Drama,Raoul Peck,1h 55min
4386,3 August 2001 (UK),PG,Cats & Dogs (2001),Children|Comedy,Lawrence Guterman,1h 27min
4387,9 November 2001 (UK),18,Kiss of the Dragon (2001),Action,Chris Nahon,1h 38min
4388,7 September 2001 (UK),18,Scary Movie 2 (2001),Comedy,Keenen Ivory Wayans,1h 23min
4389,25 April 2003 (UK),15,Lost and Delirious (2001),Drama,Léa Pool,1h 43min
4390,3 May 2002 (UK),18,Rape Me (Baise-moi) (2000),Crime|Drama|Thriller,Virginie Despentes,1h 17min
4392,10 January 1991 (Argentina),12,Alice (1990),Comedy|Drama|Fantasy|Romance,Woody Allen,1h 46min
4393,18 November 1988 (USA),PG,Another Woman (1988),Drama,Woody Allen,1h 21min
4394,14 April 1965 (USA),,Beach Blanket Bingo (1965),Comedy|Musical,William Asher,1h 38min
4395,1960 (UK),U,Big Deal on Madonna Street (I Soliti Ignoti) (1958),Comedy|Crime,Mario Monicelli,1h 46min
4396,14 August 1981 (UK),A,"Cannonball Run, The (1981)",Action|Comedy,Hal Needham,1h 35min
4397,7 September 1984 (UK),PG,Cannonball Run II (1984),Action|Comedy,Hal Needham,1h 48min
4399,August 1965 (UK),X,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",Comedy|Drama,Luis Buñuel,1h 37min
4402,6 November 1965 (USA),U,Dr. Goldfoot and the Bikini Machine (1965),Comedy,Norman Taurog,1h 28min
4403,30 April 1961 (UK),X,"Fall of the House of Usher, The (House of Usher) (1960)",Horror,Roger Corman,1h 19min
4404,20 September 1926 (Denmark),PG,Faust (1926),Drama|Fantasy|Horror,F.W. Murnau,1h 47min
4406,28 May 1962 (UK),U,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,John Ford,2h 3min
4407,23 April 1986 (USA),18,Salvador (1986),Drama|Thriller|War,Oliver Stone,2h 2min
4408,18 December 1987 (USA),PG,September (1987),Drama,Woody Allen,1h 23min
4409,12 February 1993 (UK),15,Shadows and Fog (1991),Comedy|Drama|Mystery|Thriller,Woody Allen,1h 25min
4410,July 1987 (UK),18,Something Wild (1986),Comedy|Crime|Drama,Jonathan Demme,1h 54min
4412,19 July 1972 (USA),,"Thing with Two Heads, The (1972)",Comedy|Horror|Sci-Fi,Lee Frost,1h 31min
4419,25 December 1955 (USA),U,All That Heaven Allows (1955),Drama|Romance,Douglas Sirk,1h 29min
4420,30 September 1954 (USA),A,"Barefoot Contessa, The (1954)",Drama,Joseph L. Mankiewicz,2h 8min
4422,5 March 1973 (Sweden),X,Cries and Whispers (Viskningar och rop) (1972),Drama,Ingmar Bergman,1h 31min
4424,30 June 1972 (UK),A,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,Vittorio De Sica,1h 34min
4426,25 June 1955 (UK),A,Kiss Me Deadly (1955),Film-Noir,Robert Aldrich,1h 46min
4427,31 December 1968 (UK),A,"Lion in Winter, The (1968)",Drama,Anthony Harvey,2h 14min
4428,1 February 1961 (USA),A,"Misfits, The (1961)",Comedy|Drama|Romance|Western,John Huston,2h 5min
4429,27 January 1957 (UK),U,Moby Dick (1956),Drama,John Huston,1h 56min
4432,July 1957 (UK),A,Sweet Smell of Success (1957),Drama|Film-Noir,Alexander Mackendrick,1h 36min
4433,25 December 1956 (USA),A,Written on the Wind (1956),Drama,Douglas Sirk,1h 39min
4434,1966 (UK),12,"10th Victim, The (La decima vittima) (1965)",Action|Comedy|Sci-Fi|Thriller,Elio Petri,1h 32min
4436,September 1976 (UK),AA,Obsession (1976),Mystery|Thriller,Brian De Palma,1h 38min
4437,28 July 1977 (UK),X,Suspiria (1977),Horror,Dario Argento,1h 39min
4438,20 July 1973 (UK),X,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",Action|Drama|Romance|Thriller,Wei Lo,1h 46min
4439,2 April 1981 (USA),18,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),Drama,Uli Edel,2h 18min
4440,12 January 1973 (UK),X,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",Action|Thriller,Wei Lo,1h 40min
4441,23 March 1978 (Hong Kong),X,Game of Death (1978),Action,Robert Clouse,1h 40min
4442,7 June 1985 (UK),,"Last Dragon, The (1985)",Action|Comedy|Drama,Michael Schultz,1h 49min
4443,27 August 1981 (UK),AA,Outland (1981),Action|Sci-Fi|Thriller,Peter Hyams,1h 49min
4444,14 June 1974 (UK),X,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",Action|Crime,Bruce Lee,1h 39min
4445,23 October 1998 (USA),U,T-Rex: Back to the Cretaceous (1998),Adventure|Documentary|IMAX,Brett Leonard,45min
4446,3 August 2001 (UK),PG,Final Fantasy: The Spirits Within (2001),Adventure|Animation|Fantasy|Sci-Fi,Hironobu Sakaguchi,1h 46min
4447,26 October 2001 (UK),12,Legally Blonde (2001),Comedy|Romance,Robert Luketic,1h 36min
4448,28 September 2001 (UK),15,"Score, The (2001)",Action|Drama,Frank Oz,2h 4min
4449,21 September 2001 (Italy),,Adanggaman (2000),Drama,Roger Gnoan M'Bala,1h 30min
4450,1 March 2002 (UK),18,Bully (2001),Crime|Drama|Thriller,Larry Clark,1h 48min
4451,9 November 2001 (UK),PG,Jump Tomorrow (2001),Comedy|Drama|Romance,Joel Hopkins,1h 37min
4452,25 January 2002 (UK),15,Made (2001),Comedy,Jon Favreau,1h 35min
4453,5 May 2000 (USA),,Michael Jordan to the Max (2000),Documentary|IMAX,Don Kempf,46min
4454,1998 (USA),U,More (1998),Animation|Drama|Sci-Fi|IMAX,Mark Osborne,6min
4458,1 April 1994 (USA),U,Africa: The Serengeti (1994),Documentary|IMAX,George Casey,39min
4459,1 June 2000 (Australia),,Alaska: Spirit of the Wild (1997),Documentary|IMAX,George Casey,41min
4462,8 April 1988 (USA),PG,18 Again! (1988),Comedy|Fantasy,Paul Flaherty,1h 33min
4463,26 May 1989 (UK),15,1969 (1988),Drama|War,Ernest Thompson,1h 35min
4464,24 February 1989 (UK),PG,"Accidental Tourist, The (1988)",Comedy|Drama|Romance,Lawrence Kasdan,2h 1min
4465,17 February 1989 (UK),18,"Accused, The (1988)",Drama,Jonathan Kaplan,1h 51min
4466,19 November 1988 (UK),18,Above the Law (1988),Action|Crime|Drama,Andrew Davis,1h 39min
4467,17 March 1989 (UK),PG,"Adventures of Baron Munchausen, The (1988)",Adventure|Comedy|Fantasy,Terry Gilliam,2h 6min
4470,21 October 1988 (Finland),15,Ariel (1988),Drama,Aki Kaurismäki,1h 12min
4471,10 February 1989 (UK),PG,Arthur 2: On the Rocks (1988),Comedy|Romance,Bud Yorkin,1h 53min
4473,28 October 1988 (UK),15,Bat*21 (1988),Drama|War,Peter Markle,1h 45min
4474,26 May 1989 (UK),15,Beaches (1988),Comedy|Drama|Musical,Garry Marshall,2h 3min
4475,7 September 1988 (France),18,"Beast of War, The (Beast, The) (1988)",Drama|War,Kevin Reynolds,1h 51min
4476,2 September 1988 (UK),PG,Big Business (1988),Comedy,Jim Abrahams,1h 37min
4477,22 July 1988 (USA),U,Big Top Pee-Wee (1988),Adventure|Children|Comedy,Randal Kleiser,1h 26min
4478,25 March 1988 (USA),15,Biloxi Blues (1988),Comedy|Drama,Mike Nichols,1h 46min
4480,June 1989 (UK),18,"Blob, The (1988)",Horror|Sci-Fi,Chuck Russell,1h 35min
4482,25 May 1989 (UK),18,"Bright Lights, Big City (1988)",Drama,James Bridges,1h 47min
4483,22 July 1988 (USA),15,Caddyshack II (1988),Comedy,Allan Arkush,1h 38min
4484,7 April 1989 (UK),PG,Camille Claudel (1988),Drama,Bruno Nuytten,2h 55min
4487,20 January 1989 (UK),15,Cocktail (1988),Drama|Romance,Roger Donaldson,1h 44min
4488,11 November 1988 (UK),18,Colors (1988),Action|Crime|Drama,Dennis Hopper,2h
4489,5 August 1988 (UK),15,Coming to America (1988),Comedy|Romance,John Landis,1h 56min
4490,22 July 1988 (UK),15,"Couch Trip, The (1988)",Comedy,Michael Ritchie,1h 37min
4492,28 November 1986 (UK),15,Critters (1986),Comedy|Sci-Fi,Stephen Herek,1h 26min
4495,16 September 1988 (USA),PG,Crossing Delancey (1988),Comedy|Romance,Joan Micklin Silver,1h 37min
4496,3 March 1989 (UK),15,D.O.A. (1988),Film-Noir|Mystery|Thriller,Annabel Jankel,1h 36min
4497,11 August 1988 (UK),18,Dead Heat (1988),Action|Comedy|Horror|Sci-Fi,Mark Goldblatt,1h 26min
4498,14 April 1989 (UK),18,"Dead Pool, The (1988)",Action|Crime|Thriller,Buddy Van Horn,1h 31min
4499,30 June 1989 (UK),PG,Dirty Rotten Scoundrels (1988),Comedy,Frank Oz,1h 50min
4500,5 October 1988 (France),18,Drowning by Numbers (1988),Comedy|Drama,Peter Greenaway,1h 58min
4502,17 November 1989 (UK),U,Ernest Saves Christmas (1988),Children|Comedy,John R. Cherry III,1h 35min
4504,28 October 1988 (USA),15,Feds (1988),Comedy,Daniel Goldberg,1h 22min
4505,15 January 1988 (USA),15,For Keeps (1988),Drama|Romance,John G. Avildsen,1h 30min
4506,19 February 1988 (UK),15,Frantic (1988),Crime|Mystery|Thriller,Roman Polanski,2h
4508,27 January 1989 (UK),15,Gorillas in the Mist (1988),Drama,Michael Apted,2h 9min
4509,17 June 1988 (USA),PG,"Great Outdoors, The (1988)",Comedy,Howard Deutch,1h 31min
4511,9 December 1988 (UK),15,High Spirits (1988),Comedy,Neil Jordan,1h 39min
4516,25 March 1988 (USA),15,Johnny Be Good (1988),Comedy,Bud S. Smith,1h 31min
4517,16 June 1989 (UK),15,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),Horror|Mystery|Thriller,Frank LaLoggia,1h 53min
4518,10 March 1989 (UK),18,The Lair of the White Worm (1988),Comedy|Horror,Ken Russell,1h 33min
4519,28 July 1989 (UK),U,"Land Before Time, The (1988)",Adventure|Animation|Children|Fantasy,Don Bluth,1h 9min
4520,6 July 1988 (USA),,License to Drive (1988),Comedy,Greg Beeman,1h 28min
4521,18 March 1988 (USA),12,Little Nikita (1988),Drama,Richard Benjamin,1h 38min
4522,11 May 1988 (UK),18,Masquerade (1988),Mystery|Romance|Thriller,Bob Swaim,1h 31min
4523,18 March 1988 (USA),15,Milagro Beanfield War (1988),Comedy|Drama|Fantasy,Robert Redford,1h 57min
4524,2 June 1989 (UK),15,Moon Over Parador (1988),Comedy,Paul Mazursky,1h 43min
4526,9 December 1988 (USA),15,My Stepmother Is an Alien (1988),Comedy|Romance|Sci-Fi,Richard Benjamin,1h 45min
4527,26 February 1988 (USA),15,"Night in the Life of Jimmy Reardon, A (1988)",Comedy|Romance,William Richert,1h 30min
4529,12 November 1987 (West Germany),PG,Bagdad Cafe (Out of Rosenheim) (1987),Comedy|Drama,Percy Adlon,1h 35min
