movieId,title,genres,Main_director,Duration
4645,Cure (1997),Crime|Horror|Thriller,Kiyoshi Kurosawa,1h 51min
4646,Greenfingers (2000),Comedy|Drama,Joel Hershman,1h 31min
4649,Wet Hot American Summer (2001),Comedy,David Wain,1h 37min
4653,"Return of the Musketeers, The (1989)",Adventure|Comedy,Richard Lester,1h 42min
4654,Road House (1989),Action|Drama,Rowdy Herrington,1h 54min
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,Alejandro Jodorowsky,2h 3min
4660,Scenes from the Class Struggle in Beverly Hills (1989),Comedy,Paul Bartel,1h 43min
4661,Sea of Love (1989),Crime|Drama|Thriller,Harold Becker,1h 53min
4662,"See No Evil, Hear No Evil (1989)",Comedy|Crime,Arthur Hiller,1h 43min
4663,She's Out of Control (1989),Comedy,Stan Dragoti,1h 30min
4666,Skin Deep (1989),Comedy,Blake Edwards,1h 41min
4670,"Stepfather, The (1987)",Horror|Thriller,Joseph Ruben,1h 29min
4671,Sweetie (1989),Drama,Jane Campion,1h 37min
4672,"Tall Guy, The (1989)",Comedy|Romance,Mel Smith,1h 32min
4673,Tango & Cash (1989),Action|Comedy|Crime|Thriller,Andrey Konchalovskiy,1h 44min
4675,Three Fugitives (1989),Action|Comedy,Francis Veber,1h 36min
4676,Troop Beverly Hills (1989),Comedy,Jeff Kanew,1h 45min
4677,Turner & Hooch (1989),Comedy|Crime,Roger Spottiswoode,1h 37min
4678,UHF (1989),Comedy,Jay Levey,1h 37min
4679,Uncle Buck (1989),Comedy,John Hughes,1h 40min
4681,"War of the Roses, The (1989)",Comedy|Drama,Danny DeVito,1h 56min
4683,"Wizard, The (1989)",Adventure|Children|Comedy|Drama,Todd Holland,1h 36min
4686,Weekend at Bernie's II (1993),Adventure|Comedy,Robert Klane,1h 37min
4687,Billy Liar (1963),Comedy,John Schlesinger,1h 38min
4688,Black Robe (1991),Adventure|Drama,Bruce Beresford,1h 41min
4689,"Cat o' Nine Tails, The (Gatto a nove code, Il) (1971)",Mystery|Thriller,Dario Argento,1h 52min
4690,"Cotton Club, The (1984)",Crime|Musical,Francis Ford Coppola,2h 7min
4695,Who'll Stop the Rain (1978),Crime|Drama,Karel Reisz,2h 6min
4697,Basket Case (1982),Comedy|Horror,Frank Henenlotter,1h 31min
4699,Original Sin (2001),Drama|Romance|Thriller,Michael Cristofer,1h 56min
4700,"Princess Diaries, The (2001)",Children|Comedy|Romance,Garry Marshall,1h 51min
4701,Rush Hour 2 (2001),Action|Comedy,Brett Ratner,1h 30min
4703,Chocolat (1988),Drama,Claire Denis,1h 45min
4704,Hatari! (1962),Adventure|Comedy,Howard Hawks,2h 37min
4705,"Cage aux Folles, La (1978)",Comedy,Édouard Molinaro,1h 37min
4708,Marat/Sade (1966),Drama|Musical,Peter Brook,1h 56min
4709,Paint Your Wagon (1969),Comedy|Musical|Western,Joshua Logan,2h 44min
4710,"Shootist, The (1976)",Drama|Western,Don Siegel,1h 40min
4711,Theremin: An Electronic Odyssey (1993),Documentary,Steven M. Martin,1h 23min
4713,Altered States (1980),Drama|Sci-Fi,Ken Russell,1h 42min
4714,Any Which Way You Can (1980),Comedy,Buddy Van Horn,1h 56min
4715,"Awakening, The (1980)",Horror,Mike Newell,1h 45min
4717,"Battle Creek Brawl (Big Brawl, The) (1980)",Action|Comedy,Robert Clouse,1h 35min
4718,American Pie 2 (2001),Comedy,J.B. Rogers,1h 48min
4719,Osmosis Jones (2001),Action|Animation|Comedy|Crime|Drama|Romance|Thriller,Bobby Farrelly,1h 35min
4720,"Others, The (2001)",Drama|Horror|Mystery|Thriller,Alejandro Amenábar,1h 41min
4721,American Outlaws (2001),Action|Comedy|Western,Les Mayfield,1h 34min
4722,All Over the Guy (2001),Comedy,Julie Davis,1h 35min
4723,"Deep End, The (2001)",Drama,Scott McGehee,1h 41min
4725,Session 9 (2001),Horror|Thriller,Brad Anderson,1h 40min
4727,Captain Corelli's Mandolin (2001),Drama|Romance|War,John Madden,2h 11min
4728,Rat Race (2001),Comedy,Jerry Zucker,1h 52min
4732,Bubble Boy (2001),Comedy,Blair Hayes,1h 24min
4733,"Curse of the Jade Scorpion, The (2001)",Comedy,Woody Allen,1h 43min
4734,Jay and Silent Bob Strike Back (2001),Adventure|Comedy,Kevin Smith,1h 44min
4735,Ghosts of Mars (2001),Horror|Sci-Fi|Thriller,John Carpenter,1h 38min
4736,Summer Catch (2001),Comedy|Drama|Romance,Michael Tollin,1h 44min
4738,Happy Accidents (2000),Romance|Sci-Fi,Brad Anderson,1h 50min
4740,Maybe Baby (2000),Comedy|Romance,Ben Elton,1h 44min
4741,Together (Tillsammans) (2000),Comedy|Drama|Romance,Lukas Moodysson,1h 46min
4743,Tortilla Soup (2001),Comedy|Romance,Maria Ripoll,1h 42min
4744,Jeepers Creepers (2001),Horror,Victor Salva,1h 30min
4745,O (2001),Drama,Tim Blake Nelson,1h 35min
4748,3 Ninjas (1992),Action|Children|Comedy,Jon Turteltaub,1h 24min
4749,3 Ninjas Kick Back (1994),Action|Children|Comedy,Charles T. Kanganis,1h 33min
4750,3 Ninjas Knuckle Up (1995),Action|Children,Sang-ok Shin,1h 25min
4754,"Wicker Man, The (1973)",Drama|Horror|Mystery|Thriller,Robin Hardy,1h 28min
4756,"Musketeer, The (2001)",Action|Adventure|Drama|Romance,Peter Hyams,1h 44min
4757,Rock Star (2001),Comedy|Drama|Musical,Stephen Herek,1h 45min
4759,Two Can Play That Game (2001),Comedy|Drama,Mark Brown,1h 30min
4765,L.I.E. (2001),Drama,Michael Cuesta,1h 37min
4766,"Our Lady of the Assassins (Virgen de los sicarios, La) (2000)",Crime|Drama|Romance,Barbet Schroeder,1h 41min
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,Mark Jonathan Harris,2h 2min
4770,"Glass House, The (2001)",Thriller,Daniel Sackheim,1h 46min
4771,Hardball (2001),Drama,Brian Robbins,1h 46min
4772,Dinner Rush (2000),Drama,Bob Giraldi,1h 39min
4773,Haiku Tunnel (2001),Comedy,Jacob Kornbluth,1h 28min
4774,Big Trouble (2002),Comedy|Crime,Barry Sonnenfeld,1h 25min
4775,Glitter (2001),Drama|Musical|Romance,Vondie Curtis-Hall,1h 44min
4776,Training Day (2001),Crime|Drama|Thriller,Antoine Fuqua,2h 2min
4777,"American Astronaut, The (2001)",Comedy|Musical|Sci-Fi,Cory McAbee,1h 31min
4780,Liam (2000),Drama,Stephen Frears,1h 30min
4782,Sidewalks of New York (2001),Comedy|Romance,Edward Burns,1h 48min
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,George Butler,1h 37min
4784,"French Lieutenant's Woman, The (1981)",Drama,Karel Reisz,2h 4min
4785,"Great Silence, The (Grande silenzio, Il) (1969)",Drama|Western,Sergio Corbucci,1h 45min
4786,"Legend of Hell House, The (1973)",Horror|Thriller,John Hough,1h 35min
4787,Little Man Tate (1991),Drama,Jodie Foster,1h 39min
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,Vladimir Menshov,2h 30min
4789,Phantom of the Paradise (1974),Comedy|Fantasy|Horror|Musical|Thriller,Brian De Palma,1h 31min
4792,13 Ghosts (1960),Horror,William Castle,1h 25min
4794,Opera (1987),Crime|Horror|Mystery,Dario Argento,1h 47min
4795,Father Goose (1964),Adventure|Comedy|Romance|War,Ralph Nelson,1h 58min
4796,"Grass Is Greener, The (1960)",Comedy|Romance,Stanley Donen,1h 44min
4798,Indiscreet (1958),Comedy|Romance,Stanley Donen,1h 40min
4799,"It's a Mad, Mad, Mad, Mad World (1963)",Action|Adventure|Comedy|Crime,Stanley Kramer,3h 30min
4800,King Solomon's Mines (1937),Action|Adventure|Drama|Romance|Thriller,Robert Stevenson,1h 17min
4801,"Little Foxes, The (1941)",Drama,William Wyler,1h 56min
4802,Operation Petticoat (1959),Action|Comedy|Romance|War,Blake Edwards,2h 4min
4803,Play Misty for Me (1971),Drama|Thriller,Clint Eastwood,1h 42min
4804,Pocketful of Miracles (1961),Comedy|Drama,Frank Capra,2h 16min
4808,"Vanishing, The (1993)",Mystery|Thriller,George Sluizer,1h 49min
4809,Silkwood (1983),Drama,Mike Nichols,2h 11min
4810,I Never Promised You a Rose Garden (1977),Drama,Anthony Page,1h 36min
4811,Quadrophenia (1979),Drama|Musical,Franc Roddam,2h
4812,SpaceCamp (1986),Adventure|Sci-Fi,Harry Winer,1h 47min
4813,When Worlds Collide (1951),Sci-Fi,Rudolph Maté,1h 23min
4814,Don't Say a Word (2001),Thriller,Gary Fleder,1h 53min
4815,Hearts in Atlantis (2001),Drama,Scott Hicks,1h 41min
4816,Zoolander (2001),Comedy,Ben Stiller,1h 30min
4818,Extreme Days (2001),Action|Adventure|Comedy|Drama,Eric Hannah,1h 33min
4821,Joy Ride (2001),Adventure|Thriller,John Dahl,1h 37min
4822,Max Keeble's Big Move (2001),Children|Comedy,Tim Hill,1h 26min
4823,Serendipity (2001),Comedy|Romance,Peter Chelsom,1h 30min
4825,"Swamp, The (Ciénaga, La) (2001)",Comedy|Drama,Lucrecia Martel,1h 43min
4826,"Big Red One, The (1980)",Action|Adventure|Drama|War,Samuel Fuller,1h 53min
4827,"Boogeyman, The (1980)",Horror,Ulli Lommel,1h 22min
4828,"Party, The (Boum, La) (1980)",Comedy|Romance,Claude Pinoteau,1h 50min
4830,Brubaker (1980),Crime|Drama,Stuart Rosenberg,2h 11min
4831,Can't Stop the Music (1980),Comedy|Musical,Nancy Walker,2h 4min
4833,"Changeling, The (1980)",Horror|Mystery|Thriller,Peter Medak,1h 47min
4835,Coal Miner's Daughter (1980),Drama,Michael Apted,2h 4min
4836,"Competition, The (1980)",Drama|Romance,Joel Oliansky,2h 3min
4840,"Last Metro, The (Dernier métro, Le) (1980)",Drama|Romance,François Truffaut,2h 11min
4844,Bandits (2001),Comedy|Crime|Romance,Barry Levinson,2h 3min
4845,Corky Romano (2001),Comedy|Crime,Rob Pritts,1h 26min
4846,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,Woo-Ping Yuen,1h 30min
4847,Fat Girl (À ma soeur!) (2001),Drama,Catherine Breillat,1h 35min
4848,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,David Lynch,2h 27min
4849,My First Mister (2001),Comedy|Drama,Christine Lahti,1h 49min
4850,Spriggan (Supurigan) (1998),Action|Animation|Sci-Fi,Hirotsugu Kawasaki,1h 30min
4852,Bones (2001),Horror,Ernest R. Dickerson,1h 36min
4855,Dirty Harry (1971),Action|Crime|Thriller,Don Siegel,1h 42min
4857,Fiddler on the Roof (1971),Drama|Musical,Norman Jewison,3h 1min
4860,Making the Grade (1984),Comedy,Dorian Walker,1h 45min
4862,Not Without My Daughter (1991),Drama,Brian Gilbert,1h 56min
4863,Female Trouble (1975),Comedy|Crime,John Waters,1h 29min
4864,Titanica (1992),Documentary|IMAX,Stephen Low,1h 35min
4865,From Hell (2001),Crime|Horror|Mystery|Thriller,Albert Hughes,2h 2min
4866,"Last Castle, The (2001)",Action,Rod Lurie,2h 11min
4867,Riding in Cars with Boys (2001),Comedy|Drama,Penny Marshall,2h 12min
4871,Focus (2001),Drama,Neal Slavin,1h 46min
4873,Waking Life (2001),Animation|Drama|Fantasy,Richard Linklater,1h 39min
4874,K-PAX (2001),Drama|Fantasy|Mystery|Sci-Fi,Iain Softley,2h
4876,Thirteen Ghosts (a.k.a. Thir13en Ghosts) (2001),Horror|Thriller,Steve Beck,1h 31min
4877,Better Than Sex (2000),Comedy|Romance,Jonathan Teplitzky,1h 35min
4878,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,Richard Kelly,1h 53min
4879,High Heels and Low Lifes (2001),Action|Comedy|Crime|Drama,Mel Smith,1h 26min
4880,Life as a House (2001),Drama,Irwin Winkler,2h 5min
4881,"Man Who Wasn't There, The (2001)",Crime|Drama,Joel Coen,1h 56min
4883,"Town is Quiet, The (Ville est tranquille, La) (2000)",Drama,Robert Guédiguian,2h 13min
4885,Domestic Disturbance (2001),Thriller,Harold Becker,1h 29min
4886,"Monsters, Inc. (2001)",Adventure|Animation|Children|Comedy|Fantasy,Pete Docter,1h 32min
4887,"One, The (2001)",Action|Sci-Fi|Thriller,James Wong,1h 27min
4888,Tape (2001),Drama,Richard Linklater,1h 26min
4889,Heist (2001),Crime|Drama,David Mamet,1h 49min
4890,Shallow Hal (2001),Comedy|Fantasy|Romance,Bobby Farrelly,1h 54min
4893,When a Stranger Calls (1979),Horror|Thriller,Fred Walton,1h 37min
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,Chris Columbus,2h 32min
4898,Novocaine (2001),Comedy|Crime|Mystery|Thriller,David Atkins,1h 35min
4899,Black Knight (2001),Adventure|Comedy|Fantasy,Gil Junger,1h 35min
4900,Out Cold (2001),Comedy,Brendan Malloy,1h 29min
4901,Spy Game (2001),Action|Crime|Drama|Thriller,Tony Scott,2h 6min
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)",Drama|Fantasy|Horror|Thriller|War,Guillermo del Toro,1h 46min
4903,In the Bedroom (2001),Drama,Todd Field,2h 11min
4909,"Incredible Shrinking Woman, The (1981)",Comedy|Sci-Fi,Joel Schumacher,1h 28min
4911,Jabberwocky (1977),Adventure|Comedy|Fantasy,Terry Gilliam,1h 45min
4912,Funny Girl (1968),Drama|Musical|Romance,William Wyler,2h 31min
4914,Breathless (À bout de souffle) (1960),Crime|Drama|Romance,Jean-Luc Godard,1h 30min
4915,"Beastmaster, The (1982)",Action|Adventure|Fantasy,Don Coscarelli,1h 58min
4916,Midway (1976),Drama|War,Jack Smight,2h 12min
4917,MacArthur (1977),Drama,Joseph Sargent,2h 10min
4919,Subway (1985),Crime|Drama|Romance|Thriller,Luc Besson,1h 44min
4920,"Now, Voyager (1942)",Drama|Romance,Irving Rapper,1h 57min
4921,Little Women (1933),Drama|Romance,George Cukor,1h 55min
4925,"Cheap Detective, The (1978)",Comedy,Robert Moore,1h 32min
4926,Everybody's Famous! (Iedereen beroemd!) (2000),Comedy|Drama|Musical,Dominique Deruddere,1h 37min
4927,"Last Wave, The (1977)",Fantasy|Mystery|Thriller,Peter Weir,1h 46min
4928,That Obscure Object of Desire (Cet obscur objet du désir) (1977),Drama,Luis Buñuel,1h 43min
4929,"Toy, The (1982)",Comedy,Richard Donner,1h 42min
4932,Dressed to Kill (1980),Mystery|Thriller,Brian De Palma,1h 44min
4936,Fame (1980),Drama|Musical,Alan Parker,2h 14min
4939,"Final Countdown, The (1980)",Action|Sci-Fi,Don Taylor,1h 43min
4941,Flash Gordon (1980),Action|Adventure|Sci-Fi,Mike Hodges,1h 51min
4942,"Angry Red Planet, The (1959)",Sci-Fi,Ib Melchior,1h 23min
4945,"Enforcer, The (1976)",Crime,James Fargo,1h 36min
4946,"Eye for an Eye, An (1981)",Action|Crime|Thriller,Steve Carver,1h 46min
4947,"Gauntlet, The (1977)",Action,Clint Eastwood,1h 49min
4951,Lord of the Flies (1990),Adventure|Drama|Thriller,Harry Hook,1h 30min
4952,Morons From Outer Space (1985),Comedy|Sci-Fi,Mike Hodges,1h 30min
4953,"People That Time Forgot, The (1977)",Adventure|Sci-Fi,Kevin Connor,1h 31min
4954,Ocean's Eleven (a.k.a. Ocean's 11) (1960),Comedy|Crime,Lewis Milestone,2h 7min
4956,"Stunt Man, The (1980)",Action|Adventure|Comedy|Drama|Romance|Thriller,Richard Rush,2h 11min
4957,Sudden Impact (1983),Crime|Thriller,Clint Eastwood,1h 57min
4958,Behind Enemy Lines (2001),Action|Drama|War,John Moore,1h 46min
4959,"Affair of the Necklace, The (2001)",Drama,Charles Shyer,1h 58min
4961,Pornstar: The Legend of Ron Jeremy (2001),Documentary,Scott J. Gill,1h 17min
4962,Texas Rangers (2001),Adventure|Western,Steve Miner,1h 30min
4963,Ocean's Eleven (2001),Crime|Thriller,Steven Soderbergh,1h 56min
4964,Baran (2001),Adventure|Drama|Romance,Majid Majidi,1h 34min
4965,"Business of Strangers, The (2001)",Action|Drama|Thriller,Patrick Stettner,1h 24min
4966,"Incredible Shrinking Man, The (1957)",Sci-Fi|Thriller,Jack Arnold,1h 21min
4967,No Man's Land (2001),Drama|War,Danis Tanovic,1h 38min
4969,And Then There Were None (1945),Crime|Mystery,René Clair,1h 37min
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,Josef von Sternberg,1h 44min
4971,Moscow on the Hudson (1984),Comedy|Drama,Paul Mazursky,1h 55min
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance,Jean-Pierre Jeunet,2h 2min
4974,Not Another Teen Movie (2001),Comedy,Joel Gallen,1h 29min
4975,Vanilla Sky (2001),Mystery|Romance|Sci-Fi|Thriller,Cameron Crowe,2h 16min
4976,Iris (2001),Drama,Richard Eyre,1h 31min
4977,Kandahar (Safar e Ghandehar) (2001),Drama,Mohsen Makhmalbaf,1h 25min
4978,Lantana (2001),Drama|Mystery|Thriller,Ray Lawrence,2h 1min
4979,"Royal Tenenbaums, The (2001)",Comedy|Drama,Wes Anderson,1h 50min
4980,Bill & Ted's Bogus Journey (1991),Adventure|Comedy|Fantasy|Sci-Fi,Peter Hewitt,1h 33min
4981,Clockwise (1986),Comedy,Christopher Morahan,1h 36min
4985,Sheena (1984),Action|Adventure|Fantasy,John Guillermin,1h 57min
4987,Spacehunter: Adventures in the Forbidden Zone (1983),Action|Adventure|Sci-Fi,Lamont Johnson,1h 30min
4988,White Water Summer (1987),Adventure,Jeff Bleckner,1h 30min
4989,How High (2001),Comedy,Jesse Dylan,1h 33min
4990,Jimmy Neutron: Boy Genius (2001),Adventure|Animation|Children|Comedy,John A. Davis,1h 22min
4991,Joe Somebody (2001),Comedy|Drama|Romance,John Pasquin,1h 38min
4992,Kate & Leopold (2001),Comedy|Romance,James Mangold,1h 58min
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy,Peter Jackson,2h 58min
4994,"Majestic, The (2001)",Comedy|Drama|Romance,Frank Darabont,2h 32min
4995,"Beautiful Mind, A (2001)",Drama|Romance,Ron Howard,2h 15min
4998,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller,Stanley Kramer,1h 36min
5004,"Party, The (1968)",Comedy,Blake Edwards,1h 39min
5007,Topkapi (1964),Adventure|Comedy|Thriller,Jules Dassin,2h
5008,Witness for the Prosecution (1957),Drama|Mystery|Thriller,Billy Wilder,1h 56min
5009,Ali (2001),Drama,Michael Mann,2h 37min
5010,Black Hawk Down (2001),Action|Drama|War,Ridley Scott,2h 24min
5011,Charlotte Gray (2001),Drama|Romance,Gillian Armstrong,2h 1min
5012,Yentl (1983),Drama|Musical|Romance,Barbra Streisand,2h 13min
5013,Gosford Park (2001),Comedy|Drama|Mystery,Robert Altman,2h 11min
5014,I Am Sam (2001),Drama,Jessie Nelson,2h 12min
5015,Monster's Ball (2001),Drama|Romance,Marc Forster,1h 51min
5016,"Shipping News, The (2001)",Drama,Lasse Hallström,1h 51min
5021,Murder by Death (1976),Comedy|Crime|Mystery|Thriller,Robert Moore,1h 35min
5023,"Waterdance, The (1992)",Drama,Neal Jimenez,1h 46min
5025,Orange County (2002),Comedy,Jake Kasdan,1h 22min
5026,"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",Action|Mystery|Thriller,Christophe Gans,2h 22min
5027,Another 48 Hrs. (1990),Action|Comedy|Crime|Drama|Thriller,Walter Hill,1h 33min
5028,What Time Is It There? (Ni neibian jidian) (2001),Drama,Ming-liang Tsai,1h 56min
5033,"Russia House, The (1990)",Drama|Thriller,Fred Schepisi,2h 3min
5034,"Truly, Madly, Deeply (1991)",Drama|Romance,Anthony Minghella,1h 46min
5039,Dragonslayer (1981),Action|Adventure|Fantasy,Matthew Robbins,1h 48min
5040,Conan the Destroyer (1984),Action|Adventure|Fantasy,Richard Fleischer,1h 43min
5041,Fire and Ice (1983),Animation|Fantasy,Ralph Bakshi,1h 21min
5046,Impostor (2002),Action|Drama|Sci-Fi|Thriller,Gary Fleder,1h 35min
5047,Kung Pow: Enter the Fist (2002),Action|Comedy,Steve Oedekerk,1h 21min
5048,Snow Dogs (2002),Adventure|Children|Comedy,Brian Levant,1h 39min
5049,48 Hrs. (1982),Action|Comedy|Crime|Drama,Walter Hill,1h 36min
5051,Italian for Beginners (Italiensk for begyndere) (2000),Comedy|Drama|Romance,Lone Scherfig,1h 52min
5053,Blankman (1994),Comedy,Mike Binder,1h 32min
5054,Brainstorm (1983),Sci-Fi|Thriller,Douglas Trumbull,1h 46min
5055,Dragon: The Bruce Lee Story (1993),Action|Drama,Rob Cohen,2h
5059,Little Dieter Needs to Fly (1997),Documentary,Werner Herzog,1h 20min
5060,M*A*S*H (a.k.a. MASH) (1970),Comedy|Drama|War,Robert Altman,1h 56min
5062,Seconds (1966),Mystery|Sci-Fi|Thriller,John Frankenheimer,1h 46min
5063,One-Eyed Jacks (1961),Western,Marlon Brando,2h 21min
5064,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,Kevin Reynolds,2h 11min
5065,"Mothman Prophecies, The (2002)",Drama|Fantasy|Horror|Mystery|Thriller,Mark Pellington,1h 59min
5066,"Walk to Remember, A (2002)",Drama|Romance,Adam Shankman,1h 41min
5068,Beijing Bicycle (Shiqi sui de dan che) (2001),Drama,Xiaoshuai Wang,1h 53min
5069,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy,Kazuki Akane,1h 38min
5071,Maelström (2000),Drama|Romance,Denis Villeneuve,1h 27min
5072,Metropolis (2001),Animation|Sci-Fi,Rintaro,1h 48min
5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama,Nanni Moretti,1h 39min
5074,Storytelling (2001),Comedy|Drama,Todd Solondz,1h 27min
5075,Waydowntown (2000),Comedy,Gary Burns,1h 27min
5076,"Adventures of Huck Finn, The (1993)",Adventure|Children|Comedy|Drama,Stephen Sommers,1h 48min
5077,Cousins (1989),Comedy|Romance,Joel Schumacher,1h 53min
5080,Slackers (2002),Comedy,Dewey Nicks,1h 26min
5081,Birthday Girl (2001),Drama|Romance,Jez Butterworth,1h 33min
5083,Rare Birds (2001),Comedy|Drama,Sturla Gunnarsson,1h 39min
5088,"Going Places (Valseuses, Les) (1974)",Comedy|Crime|Drama,Bertrand Blier,2h 30min
5092,Big Fat Liar (2002),Children|Comedy,Shawn Levy,1h 28min
5093,Collateral Damage (2002),Action|Thriller,Andrew Davis,1h 48min
5094,Rollerball (2002),Action|Sci-Fi,John McTiernan,1h 38min
5095,"Scotland, Pa. (2001)",Comedy|Crime,Billy Morrissette,1h 44min
5096,Baby's Day Out (1994),Comedy,Patrick Read Johnson,1h 39min
5099,Heidi (1937),Children|Drama,Allan Dwan,1h 28min
5102,Rookie of the Year (1993),Comedy|Fantasy,Daniel Stern,1h 43min
5103,"Sandlot, The (1993)",Children|Comedy|Drama,David Mickey Evans,1h 41min
5105,Don't Look Now (1973),Drama|Horror|Thriller,Nicolas Roeg,1h 50min
5106,Crossroads (2002),Comedy|Musical|Romance,Tamra Davis,1h 33min
5107,Hart's War (2002),Drama|War,Gregory Hoblit,2h 5min
5108,John Q (2002),Crime|Drama|Thriller,Nick Cassavetes,1h 56min
5109,Return to Never Land (2002),Adventure|Animation|Children,Robin Budd,1h 12min
5110,Super Troopers (2001),Comedy|Crime|Mystery,Jay Chandrasekhar,1h 40min
5111,"Good Son, The (1993)",Drama|Thriller,Joseph Ruben,1h 27min
5112,Last Orders (2001),Drama,Fred Schepisi,1h 49min
5113,After the Fox (Caccia alla volpe) (1966),Comedy|Crime,Vittorio De Sica,1h 43min
5114,"Bad and the Beautiful, The (1952)",Drama,Vincente Minnelli,1h 58min
5116,Designing Woman (1957),Comedy,Vincente Minnelli,1h 58min
