movieId|title|Main_director|Duration|releaseYear|movieURL
4164|Caveman's Valentine, The (2001)|Kasi Lemmons|105|2001|https://m.media-amazon.com/images/M/MV5BMTc0MzI0MTkwMl5BMl5BanBnXkFtZTYwNDMxMjk5._V1_UY268_CR9,0,182,268_AL_.jpg
4166|Series 7: The Contenders (2001)|Daniel Minahan|86|2001|https://m.media-amazon.com/images/M/MV5BYzFiOWEyNWItMTZhZC00ZTc2LWI5OTEtMjQ2ZGNkM2M1NjA3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg
4167|15 Minutes (2001)|John Herzfeld|2|2001|https://m.media-amazon.com/images/M/MV5BMTI3MzQ1MzIwNl5BMl5BanBnXkFtZTYwMTAxODc5._V1_UY268_CR2,0,182,268_AL_.jpg
4168|Get Over It (2001)|Tommy O'Haver|87|2001|https://m.media-amazon.com/images/M/MV5BMDAzY2NhOGYtNDdjZC00NTI3LWJjNDItMTlmNmE3NTkyOTI0XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
4171|Long Night's Journey Into Day (2000)|Deborah Hoffmann|94|2001|https://m.media-amazon.com/images/M/MV5BMjI4MTIzMTc4M15BMl5BanBnXkFtZTgwMjA0OTk1MDE@._V1_UY268_CR9,0,182,268_AL_.jpg
4174|Avalon (1990)|Barry Levinson|128|1991|https://m.media-amazon.com/images/M/MV5BMmJiM2JiNTMtYzllNy00ODZiLTkyMWMtMDA5MGQxYTExN2U4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4175|Gray's Anatomy (1996)|Steven Soderbergh|80|1997|https://m.media-amazon.com/images/M/MV5BN2EwOTMyZDItNzc4Ni00NTMwLWExMGEtNGRkOTMxNjVjMWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg
4178|Of Mice and Men (1939)|Lewis Milestone|106|1940|https://m.media-amazon.com/images/M/MV5BZGQ4ZTg2YTUtOGE2Yy00ZTE0LWExOTgtOGFkZjhkYzJkOGUyXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX182_CR0,0,182,268_AL_.jpg
4180|Reform School Girls (1986)|Tom DeSimone|94|1986|https://m.media-amazon.com/images/M/MV5BOTY4YTM0NDQtMTQyMy00Yzk5LTgwZWQtM2FkNDIyZmI0MDEwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4181|Tapeheads (1988)|Bill Fishman|93|1988|https://m.media-amazon.com/images/M/MV5BMWNmZGIyODAtMzM3YS00NjA1LTk4YTctODE1YTBjZDZhNDI2L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4184|Bishop's Wife, The (1947)|Henry Koster|109|1948|https://m.media-amazon.com/images/M/MV5BNjU4ZTEwY2UtMDg2OS00YTgxLTlkZTQtY2M1ZGM1YTc0NWFmXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
4187|Lilies of the Field (1963)|Ralph Nelson|94|1963|https://m.media-amazon.com/images/M/MV5BMTcxNTU5NzI4MF5BMl5BanBnXkFtZTcwMjc1NDk0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4189|Greatest Story Ever Told, The (1965)|George Stevens|260|1965|https://m.media-amazon.com/images/M/MV5BMTU4NDQ3Mzg3Ml5BMl5BanBnXkFtZTcwNjg5MTkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4190|Elmer Gantry (1960)|Richard Brooks|146|1960|https://m.media-amazon.com/images/M/MV5BMjI3NjIzMDA4NV5BMl5BanBnXkFtZTcwMzg4NTczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4191|Alfie (1966)|Lewis Gilbert|114|1966|https://m.media-amazon.com/images/M/MV5BZDE2YzIyMGMtYTE0ZS00MGYyLTg0NmYtNjc3Yjk3NTFjNWU4XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4193|Fantasticks, The (1995)|Michael Ritchie|86|2000|https://m.media-amazon.com/images/M/MV5BMjIyMDE0NzY1M15BMl5BanBnXkFtZTgwOTgzMzgwMzE@._V1_UX182_CR0,0,182,268_AL_.jpg
4194|I Know Where I'm Going! (1945)|Michael Powell|91|1945|https://m.media-amazon.com/images/M/MV5BYTM0OTRiYjktMTNjZi00NzVhLWIzYmQtZDQyYzk4NTE5NzRmXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UY268_CR7,0,182,268_AL_.jpg
4195|Abominable Dr. Phibes, The (1971)|Robert Fuest|94|1971|https://m.media-amazon.com/images/M/MV5BMWIwYjc5ZjEtZGI0Mi00ODVjLWFhODAtOWU3N2Q5NmNlZDFjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4197|Real Life (1979)|Albert Brooks|99|1979|https://m.media-amazon.com/images/M/MV5BYWYxZTc5ZTMtMTM1Yy00NzgyLWJjMDYtYjMyMGY3YzVjOGMxXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4198|Battle Beyond the Stars (1980)|Jimmy T. Murakami|104|1981|https://m.media-amazon.com/images/M/MV5BMWJlZjZiNDktMDk2Yi00ZmJhLWJjYjUtMDU4Zjc4MjdmYzg5XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg
4200|Double Impact (1991)|Sheldon Lettich|110|1992|https://m.media-amazon.com/images/M/MV5BNDFkNGY3Y2ItODA0MS00NWUwLWFjMTktZmEyYTQxZjFhMmZiXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UY268_CR2,0,182,268_AL_.jpg
4202|Fuzz (1972)|Richard A. Colla|92|1972|https://m.media-amazon.com/images/M/MV5BM2JjOThmZGMtZTc4My00MDgzLWJmYzMtNDcxNmUwNjAyMTExXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg
4203|Harley Davidson and the Marlboro Man (1991)|Simon Wincer|98|1991|https://m.media-amazon.com/images/M/MV5BZmRiNGVjMGYtZDMzOC00ZmU2LTk0YWItZDczMGE3YzZjYTQwXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_UX182_CR0,0,182,268_AL_.jpg
4204|Losin' It (1983)|Curtis Hanson|100|1983|https://m.media-amazon.com/images/M/MV5BOTczOTdkMTktMzE4Ny00M2MxLTkyMTMtZjhlODJjYThhZDlhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4205|Mermaids (1990)|Richard Benjamin|110|1991|https://m.media-amazon.com/images/M/MV5BYTRiNjIwYjAtZWZmNC00Y2ZmLTk3ODgtMTBmNDRlYzNiOGQ2XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4207|Navy Seals (1990)|Lewis Teague|113|1991|https://m.media-amazon.com/images/M/MV5BNDRlZjgwYTAtMDM2Zi00YzU3LTkzZWQtMjdkZjU3ODEzNTliXkEyXkFqcGdeQXVyMjY3MjUzNDk@._V1_UX182_CR0,0,182,268_AL_.jpg
4210|Manhunter (1986)|Michael Mann|2|1989|https://m.media-amazon.com/images/M/MV5BYjY3NWRlMjItMmUwOC00ZTNhLTk4ODktMDM0NjhhODI4ZDlkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
4211|Reversal of Fortune (1990)|Barbet Schroeder|111|1991|https://m.media-amazon.com/images/M/MV5BMTQ3MTY0NDM3OV5BMl5BanBnXkFtZTgwMDY1NTk4NjE@._V1_UX182_CR0,0,182,268_AL_.jpg
4212|Death on the Nile (1978)|John Guillermin|140|1978|https://m.media-amazon.com/images/M/MV5BYzIwMzg1NGUtMmQxMS00MzI3LWIwOWMtZTRiZmRjMmI2N2IzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg
4214|Revenge of the Nerds (1984)|Jeff Kanew|90|1984|https://m.media-amazon.com/images/M/MV5BODU1NzM4NTA4Nl5BMl5BanBnXkFtZTgwMTkxMzcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg
4215|Revenge of the Nerds II: Nerds in Paradise (1987)|Joe Roth|88|1987|https://m.media-amazon.com/images/M/MV5BYThmOGViMjQtYjYwMS00ZmI5LWEwNjMtNmQ5YzhmYWY5NTAyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4217|4 Little Girls (1997)|Spike Lee|102|1997|https://m.media-amazon.com/images/M/MV5BMTk0MjUwNjQyNV5BMl5BanBnXkFtZTcwMjExNzkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
4218|River's Edge (1986)|Tim Hunter|99|1987|https://m.media-amazon.com/images/M/MV5BNzMyYzVkYjctNDliZi00Yjc0LThiODctOTc5Mzk2Njc5YzM2XkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_UX182_CR0,0,182,268_AL_.jpg
4219|Girls Just Want to Have Fun (1985)|Alan Metter|90|1985|https://m.media-amazon.com/images/M/MV5BNDRkMDU5YTctYTI2OS00YjBhLTk2MmItMjJiMWM2NjkwYmJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4220|Longest Yard, The (1974)|Robert Aldrich|121|1974|https://m.media-amazon.com/images/M/MV5BZmQ4NjY0MWItZGZlNS00MTgwLThkMjgtOTg0YzE0YWE3YzBiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg
4221|Necessary Roughness (1991)|Stan Dragoti|108|1992|https://m.media-amazon.com/images/M/MV5BMWYyZmM0MzUtZjg2OC00ODkyLTlmZGQtOWQ2ZDA5NGI0MTI0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4223|Enemy at the Gates (2001)|Jean-Jacques Annaud|131|2001|https://m.media-amazon.com/images/M/MV5BYWFlY2E3ODQtZWNiNi00ZGU4LTkzNWEtZTQ2ZTViMWRhYjIzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
4224|Exit Wounds (2001)|Andrzej Bartkowiak|101|2001|https://m.media-amazon.com/images/M/MV5BMTMxNTQ5MjIwOF5BMl5BanBnXkFtZTYwNDMzODc3._V1_UX182_CR0,0,182,268_AL_.jpg
4225|Dish, The (2001)|Rob Sitch|101|2001|https://m.media-amazon.com/images/M/MV5BMTI1MDc0ODkzN15BMl5BanBnXkFtZTYwNzY5Nzc5._V1_UX182_CR0,0,182,268_AL_.jpg
4226|Memento (2000)|Christopher Nolan|113|2000|https://m.media-amazon.com/images/M/MV5BZTcyNjk1MjgtOWI3Mi00YzQwLWI5MTktMzY4ZmI2NDAyNzYzXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR0,0,182,268_AL_.jpg
4228|Heartbreakers (2001)|David Mirkin|123|2001|https://m.media-amazon.com/images/M/MV5BMTQ2NjE3NjQzOF5BMl5BanBnXkFtZTcwMDIwOTA0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg
4229|Say It Isn't So (2001)|J.B. Rogers|95|2001|https://m.media-amazon.com/images/M/MV5BNzU5YTE4ZWEtNzdkNi00M2Q5LWJjM2UtOTFmMDg0NjBlMTRkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4231|Someone Like You (2001)|Tony Goldwyn|97|2001|https://m.media-amazon.com/images/M/MV5BNWIwMGYzOGYtMDY2Yy00NDk5LWI5MTItMDI2YzExMzI4ZDQ0XkEyXkFqcGdeQXVyNTE0MDY4Mjk@._V1_UX182_CR0,0,182,268_AL_.jpg
4232|Spy Kids (2001)|Robert Rodriguez|88|2001|https://m.media-amazon.com/images/M/MV5BY2JhODU1NmQtNjllYS00ZmQwLWEwZjYtMTE5NjA1M2YyMzdjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4233|Tomcats (2001)|Gregory Poirier|95|2001|https://m.media-amazon.com/images/M/MV5BMTQ0NzQyMjgwMF5BMl5BanBnXkFtZTYwMTEyMTk2._V1_UX182_CR0,0,182,268_AL_.jpg
4234|Tailor of Panama, The (2001)|John Boorman|109|2001|https://m.media-amazon.com/images/M/MV5BMTY2ODcxMDAyMV5BMl5BanBnXkFtZTYwNTEzNjc2._V1_UX182_CR0,0,182,268_AL_.jpg
4235|Amores Perros (Love's a Bitch) (2000)|Alejandro G. Iñárritu|154|2001|https://m.media-amazon.com/images/M/MV5BMjQxMWJhMzMtMzllZi00NzMwLTllYjktNTcwZmU4ZmU3NTA0XkEyXkFqcGdeQXVyMTAzMDM4MjM0._V1_UY268_CR9,0,182,268_AL_.jpg
4236|Keep the River on Your Right: A Modern Cannibal Tale (2000)|David Shapiro|93|2000|https://m.media-amazon.com/images/M/MV5BMTYzNDIyMzk2NF5BMl5BanBnXkFtZTcwNTc3MTYxMQ@@._V1_UY268_CR6,0,182,268_AL_.jpg
4237|Gleaners & I, The (Les glaneurs et la glaneuse) (2000)|Agnès Varda|82|2000|https://m.media-amazon.com/images/M/MV5BODk0YzdlNjUtMGExYi00NmM4LWEyMjYtMzM0MzEzMDUyY2EzXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_UY268_CR9,0,182,268_AL_.jpg
4238|Along Came a Spider (2001)|Lee Tamahori|104|2001|https://m.media-amazon.com/images/M/MV5BOTVlY2VhMWEtYmRlOC00YWVhLWEzMDktZWJlYzNiMWJmZTIwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg
4239|Blow (2001)|Ted Demme|124|2001|https://m.media-amazon.com/images/M/MV5BYjg5ZDkzZWEtZDQ2ZC00Y2ViLThhMzYtMmIxZDYzYTY2Y2Y2XkEyXkFqcGdeQXVyODAwMTU1MTE@._V1_UY268_CR3,0,182,268_AL_.jpg
4240|Just Visiting (2001)|Jean-Marie Poiré|88|2002|https://m.media-amazon.com/images/M/MV5BMTMxNTA4MTUzNl5BMl5BanBnXkFtZTYwODczODk2._V1_UX182_CR0,0,182,268_AL_.jpg
4241|Pokémon 3: The Movie (2001)|Kunihiko Yuyama|93|2001|https://m.media-amazon.com/images/M/MV5BMTUxNTkzNzg2M15BMl5BanBnXkFtZTgwNjM5MzI5OTE@._V1_UY268_CR9,0,182,268_AL_.jpg
4242|Beautiful Creatures (2000)|Bill Eagles|86|2001|https://m.media-amazon.com/images/M/MV5BNGNlYjJhYzUtNjFlNy00ZTBhLThmMTctNDc3ZmM4ZmFlMjcxXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg
4243|Brigham City (2001)|Richard Dutcher|119|2001|https://m.media-amazon.com/images/M/MV5BMTI0OTMzNDgyNl5BMl5BanBnXkFtZTcwMDQ0MTUyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg
4246|Bridget Jones's Diary (2001)|Sharon Maguire|97|2001|https://m.media-amazon.com/images/M/MV5BYjc3NjU1ZTEtNmNjNi00YzNiLWI3OWQtMTJmYTRkZDc1NDE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4247|Joe Dirt (2001)|Dennie Gordon|91|2001|https://m.media-amazon.com/images/M/MV5BMTE5NDgxNzU1MV5BMl5BanBnXkFtZTYwODQ4ODE3._V1_UX182_CR0,0,182,268_AL_.jpg
4248|Josie and the Pussycats (2001)|Harry Elfont|98|2001|https://m.media-amazon.com/images/M/MV5BMTk0YzQ5ZTUtODcwZi00MThjLWJhNzItMmI4NDQ1NzI5N2Q2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg
4251|Chopper (2000)|Andrew Dominik|94|2000|https://m.media-amazon.com/images/M/MV5BYjFhYWQyNTUtN2EwMy00ZDNiLTkyYjYtYjk2NGY5ZTc2YzIwXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR0,0,182,268_AL_.jpg
4252|Circle, The (Dayereh) (2000)|Jafar Panahi|90|2001|https://m.media-amazon.com/images/M/MV5BMjE1NjczMTI0OV5BMl5BanBnXkFtZTcwMDkzMTkyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg
4254|Crocodile Dundee in Los Angeles (2001)|Simon Wincer|92|2001|https://m.media-amazon.com/images/M/MV5BMGVhYjA3NjAtOGIyZS00MmY0LThlZTEtMzAzZWQ2NzkwMjlhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg
4255|Freddy Got Fingered (2001)|Tom Green|87|2001|https://m.media-amazon.com/images/M/MV5BN2Q5YjBkZGEtMmJkZC00NzFkLTliZTYtNmQ2OTk1ODdiODdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4256|Center of the World, The (2001)|Wayne Wang|88|2001|https://m.media-amazon.com/images/M/MV5BYTdkZTBjZmItNzYyMS00ZjhiLWJhN2EtZGZlOGJmZDRiNzg0XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR2,0,182,268_AL_.jpg
4259|Luzhin Defence, The (2000)|Marleen Gorris|109|2000|https://m.media-amazon.com/images/M/MV5BMjRhYTQwZmQtMDFmOS00NmI4LWEwNzgtMjk5YzdjYTg0NmM0XkEyXkFqcGdeQXVyNzQ5MzY0NjM@._V1_UX182_CR0,0,182,268_AL_.jpg
4260|Visit, The (2000)|Jordan Walker-Pearlman|107|2001|https://m.media-amazon.com/images/M/MV5BNzMwMjI3NTE3M15BMl5BanBnXkFtZTcwNDAyNjEzMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
4262|Scarface (1983)|Brian De Palma|170|1984|https://m.media-amazon.com/images/M/MV5BNjdjNGQ4NDEtNTEwYS00MTgxLTliYzQtYzE2ZDRiZjFhZmNlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UX182_CR0,0,182,268_AL_.jpg
4263|Days of Wine and Roses (1962)|Blake Edwards|117|1963|https://m.media-amazon.com/images/M/MV5BMzhmMjEzODItMTYxYy00YjQ0LTg5MjQtYzEwODdkOGZkODNhXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
4265|Driven (2001)|Renny Harlin|116|2001|https://m.media-amazon.com/images/M/MV5BMjA5MDk4NzI0NF5BMl5BanBnXkFtZTYwNjU0Nzc5._V1_UX182_CR0,0,182,268_AL_.jpg
4267|One Night at McCool's (2001)|Harald Zwart|93|2001|https://m.media-amazon.com/images/M/MV5BZmE1OTg1ZmItNGMyOC00MzA5LTgyMWEtYmE0MzcwNjE3Y2MwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_UX182_CR0,0,182,268_AL_.jpg
4268|Town & Country (2001)|Peter Chelsom|104|2001|https://m.media-amazon.com/images/M/MV5BMTkzODc4NjAwOV5BMl5BanBnXkFtZTYwNjIxNjk2._V1_UX182_CR0,0,182,268_AL_.jpg
4270|Mummy Returns, The (2001)|Stephen Sommers|130|2001|https://m.media-amazon.com/images/M/MV5BMjE2NzU1NTk2MV5BMl5BanBnXkFtZTgwMjIwMzcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg
4273|Under the Sand (2000)|François Ozon|92|2001|https://m.media-amazon.com/images/M/MV5BYzM0ZDJhMjAtMWQ0MS00NTQwLWIyZjctYWZiYzRlODM4YTNiXkEyXkFqcGdeQXVyODU4MzMxNDg@._V1_UY268_CR3,0,182,268_AL_.jpg
4275|Krull (1983)|Peter Yates|116|1983|https://m.media-amazon.com/images/M/MV5BMDAwM2MyNmMtYTljMi00ZDJiLWJmOTktYjMzNGE3OGZiNTc2XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg
4276|Lost in America (1985)|Albert Brooks|91|1985|https://m.media-amazon.com/images/M/MV5BNjU4ZTQ5NjktZGFlYy00NTFkLTkwZTItZjE1NDgwMmYwZjljXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4278|Triumph of the Will (Triumph des Willens) (1934)|Leni Riefenstahl|114|1935|https://m.media-amazon.com/images/M/MV5BZTIzNGE3MTYtYjIyNy00MTM2LTg3MDItOWNjYWNkNDNlMjM1XkEyXkFqcGdeQXVyNDI3NzQxODA@._V1_UY268_CR3,0,182,268_AL_.jpg
4280|World According to Garp, The (1982)|George Roy Hill|136|1983|https://m.media-amazon.com/images/M/MV5BMTk4MzQ3NTQzOV5BMl5BanBnXkFtZTgwNDE0ODg4MDE@._V1_UX182_CR0,0,182,268_AL_.jpg
4282|Fellini Satyricon (1969)|Federico Fellini|129|1970|https://m.media-amazon.com/images/M/MV5BOWNiNGZkNDctYjhlMC00NDRkLTk2MjQtODZmNmQ5MWNmOWZkXkEyXkFqcGdeQXVyNDQzMDg4Nzk@._V1_UY268_CR4,0,182,268_AL_.jpg
4284|Frankie and Johnny (1966)|Frederick De Cordova|87|1966|https://m.media-amazon.com/images/M/MV5BNDhlNDUzMjItMGQ3Ni00NTFlLThhMjMtYTllOGNiMDZiODQ2XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
4285|Frankie and Johnny (1991)|Garry Marshall|118|1992|https://m.media-amazon.com/images/M/MV5BMzA4Y2QyODMtNzBiYi00OGYwLTkxZjQtNjZmZGI3ZTc4NTk0XkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_UX182_CR0,0,182,268_AL_.jpg
4289|City of Women, The (Città delle donne, La) (1980)|Federico Fellini|139|1981|https://m.media-amazon.com/images/M/MV5BNDM0ZjA3NmYtMGUxMy00NmJiLTg3ZDktOTZkYTZiN2U4NmFmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
4290|For the Boys (1991)|Mark Rydell|138|1992|https://m.media-amazon.com/images/M/MV5BOGNkYTQwMDYtZDZiMS00Njk5LTk4OWMtZTEzNDM5N2VhNmQ4XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg
4291|Nine to Five (a.k.a. 9 to 5) (1980)|Colin Higgins|109|1981|https://m.media-amazon.com/images/M/MV5BZmVkMDZhZmUtNmIxMy00YzY0LTg0NTUtYmViODJmMjU4ZDNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_UX182_CR0,0,182,268_AL_.jpg
4292|Norma Rae (1979)|Martin Ritt|114|1979|https://m.media-amazon.com/images/M/MV5BYjk0NDRjMzctNjkwMS00ODYwLWFkZDEtYjFjODE3ZTk3OGY5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg
4293|Summer Rental (1985)|Carl Reiner|87|1985|https://m.media-amazon.com/images/M/MV5BODkxMjUzYzEtNjA0My00M2Q4LWE0NzEtMDIxYTdhM2Y3ZDgzL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4294|5,000 Fingers of Dr. T, The (1953)|Roy Rowland|89|1953|https://m.media-amazon.com/images/M/MV5BNDU0YjRmODEtODc2Zi00MTU5LTlhOGUtNjIwNWFmNDUxZDQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_UX182_CR0,0,182,268_AL_.jpg
4296|Love Story (1970)|Arthur Hiller|100|1971|https://m.media-amazon.com/images/M/MV5BZmFjYWU1MGQtM2FiMi00YjA3LWIwYjUtZDdhYWEyOWFhZGE0XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg
4297|Pelle the Conqueror (Pelle erobreren) (1987)|Bille August|157|1987|https://m.media-amazon.com/images/M/MV5BZjJmOTg3ZjUtNTVjZi00N2Q1LWJiYmItNWEwZjJkZTMxNTlmXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_UX182_CR0,0,182,268_AL_.jpg
4298|Rififi (Du rififi chez les hommes) (1955)|Jules Dassin|118|1955|https://m.media-amazon.com/images/M/MV5BNjZmZGRiMDgtNDkwNi00OTZhLWFhZmMtYTdkYjgyNThhOWY3XkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_UX182_CR0,0,182,268_AL_.jpg
4299|Knight's Tale, A (2001)|Brian Helgeland|132|2001|https://m.media-amazon.com/images/M/MV5BMTE5OTE4OTE2Nl5BMl5BanBnXkFtZTYwMDkzMTQ3._V1_UX182_CR0,0,182,268_AL_.jpg
4300|Bread and Roses (2000)|Ken Loach|110|2001|https://m.media-amazon.com/images/M/MV5BYjk1MDU1NjQtNGYyNS00NWU1LThlZDYtMTNkZDFkOWM1M2M5XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg
4304|Startup.com (2001)|Chris Hegedus|107|2001|https://m.media-amazon.com/images/M/MV5BMjAyODgwNDk0MF5BMl5BanBnXkFtZTcwMjcwMjIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg
4305|Angel Eyes (2001)|Luis Mandoki|102|2001|https://m.media-amazon.com/images/M/MV5BNDQwNzI2OTY2Ml5BMl5BanBnXkFtZTYwOTI3ODc5._V1_UX182_CR0,0,182,268_AL_.jpg
4306|Shrek (2001)|Andrew Adamson|90|2001|https://m.media-amazon.com/images/M/MV5BOGZhM2FhNTItODAzNi00YjA0LWEyN2UtNjJlYWQzYzU1MDg5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
4307|Fast Food, Fast Women (2000)|Amos Kollek|95|2000|https://m.media-amazon.com/images/M/MV5BMjE2MDY1MDEzM15BMl5BanBnXkFtZTcwNTQxOTEyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg
4308|Moulin Rouge (2001)|Baz Luhrmann|127|2001|https://m.media-amazon.com/images/M/MV5BMWFhYjliNjYtYjNhNS00OGExLWFhMjQtNDgwOWYyNWJiYzhmXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg
4310|Pearl Harbor (2001)|Michael Bay|183|2001|https://m.media-amazon.com/images/M/MV5BMTQ3MDc0MDc1NF5BMl5BanBnXkFtZTYwODI1ODY2._V1_UX182_CR0,0,182,268_AL_.jpg
4312|Himalaya (Himalaya - l'enfance d'un chef) (1999)|Eric Valli|108|1999|https://m.media-amazon.com/images/M/MV5BNTE4YWQxODUtNjE3Ni00MDExLTljZGEtYmU4N2U3MmU1OWZjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR2,0,182,268_AL_.jpg
4313|Man Who Cried, The (2000)|Sally Potter|100|2000|https://m.media-amazon.com/images/M/MV5BMGNlMTljNzQtMTIyZS00MDcwLTk2ZjgtNGRlN2M4OGE5NjkwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg
